2023-02-09 05:39:01 status half-installed x11proto-dev:all 2020.1-1
2023-02-09 05:39:01 status unpacked x11proto-dev:all 2020.1-1
2023-02-09 05:39:01 install libxau-dev:amd64 <none> 1:1.0.9-1
2023-02-09 05:39:01 status half-installed libxau-dev:amd64 1:1.0.9-1
2023-02-09 05:39:01 status unpacked libxau-dev:amd64 1:1.0.9-1
2023-02-09 05:39:01 install x11proto-core-dev:all <none> 2020.1-1
2023-02-09 05:39:01 status half-installed x11proto-core-dev:all 2020.1-1
2023-02-09 05:39:01 status unpacked x11proto-core-dev:all 2020.1-1
2023-02-09 05:39:01 install libxdmcp-dev:amd64 <none> 1:1.1.2-3
2023-02-09 05:39:01 status half-installed libxdmcp-dev:amd64 1:1.1.2-3
2023-02-09 05:39:01 status unpacked libxdmcp-dev:amd64 1:1.1.2-3
2023-02-09 05:39:01 install xtrans-dev:all <none> 1.4.0-1
2023-02-09 05:39:01 status half-installed xtrans-dev:all 1.4.0-1
2023-02-09 05:39:01 status unpacked xtrans-dev:all 1.4.0-1
2023-02-09 05:39:01 install libxcb1-dev:amd64 <none> 1.14-3
2023-02-09 05:39:01 status half-installed libxcb1-dev:amd64 1.14-3
2023-02-09 05:39:01 status unpacked libxcb1-dev:amd64 1.14-3
2023-02-09 05:39:01 install libx11-dev:amd64 <none> 2:1.7.2-1
2023-02-09 05:39:01 status half-installed libx11-dev:amd64 2:1.7.2-1
2023-02-09 05:39:01 status unpacked libx11-dev:amd64 2:1.7.2-1
2023-02-09 05:39:01 install x11proto-xext-dev:all <none> 2020.1-1
2023-02-09 05:39:01 status half-installed x11proto-xext-dev:all 2020.1-1
2023-02-09 05:39:01 status unpacked x11proto-xext-dev:all 2020.1-1
2023-02-09 05:39:01 install libxext-dev:amd64 <none> 2:1.3.3-1.1
2023-02-09 05:39:01 status half-installed libxext-dev:amd64 2:1.3.3-1.1
2023-02-09 05:39:01 status unpacked libxext-dev:amd64 2:1.3.3-1.1
2023-02-09 05:39:01 install libxrender-dev:amd64 <none> 1:0.9.10-1
2023-02-09 05:39:01 status half-installed libxrender-dev:amd64 1:0.9.10-1
2023-02-09 05:39:02 status unpacked libxrender-dev:amd64 1:0.9.10-1
2023-02-09 05:39:02 install libxft-dev:amd64 <none> 2.3.2-2
2023-02-09 05:39:02 status half-installed libxft-dev:amd64 2.3.2-2
2023-02-09 05:39:02 status unpacked libxft-dev:amd64 2.3.2-2
2023-02-09 05:39:02 install x11proto-scrnsaver-dev:all <none> 2020.1-1
2023-02-09 05:39:02 status half-installed x11proto-scrnsaver-dev:all 2020.1-1
2023-02-09 05:39:02 status unpacked x11proto-scrnsaver-dev:all 2020.1-1
2023-02-09 05:39:02 install libxss-dev:amd64 <none> 1:1.2.3-1
2023-02-09 05:39:02 status half-installed libxss-dev:amd64 1:1.2.3-1
2023-02-09 05:39:02 status unpacked libxss-dev:amd64 1:1.2.3-1
2023-02-09 05:39:02 install tcl8.6:amd64 <none> 8.6.11+dfsg-1
2023-02-09 05:39:02 status half-installed tcl8.6:amd64 8.6.11+dfsg-1
2023-02-09 05:39:02 status unpacked tcl8.6:amd64 8.6.11+dfsg-1
2023-02-09 05:39:02 install tcl:amd64 <none> 8.6.11+1
2023-02-09 05:39:02 status half-installed tcl:amd64 8.6.11+1
2023-02-09 05:39:02 status unpacked tcl:amd64 8.6.11+1
2023-02-09 05:39:02 install tcl8.6-dev:amd64 <none> 8.6.11+dfsg-1
2023-02-09 05:39:02 status half-installed tcl8.6-dev:amd64 8.6.11+dfsg-1
2023-02-09 05:39:02 status unpacked tcl8.6-dev:amd64 8.6.11+dfsg-1
2023-02-09 05:39:02 install tcl-dev:amd64 <none> 8.6.11+1
2023-02-09 05:39:02 status half-installed tcl-dev:amd64 8.6.11+1
2023-02-09 05:39:02 status unpacked tcl-dev:amd64 8.6.11+1
2023-02-09 05:39:02 install tk8.6:amd64 <none> 8.6.11-2
2023-02-09 05:39:02 status half-installed tk8.6:amd64 8.6.11-2
2023-02-09 05:39:02 status unpacked tk8.6:amd64 8.6.11-2
2023-02-09 05:39:02 install tk:amd64 <none> 8.6.11+1
2023-02-09 05:39:02 status half-installed tk:amd64 8.6.11+1
2023-02-09 05:39:02 status unpacked tk:amd64 8.6.11+1
2023-02-09 05:39:02 install tk8.6-dev:amd64 <none> 8.6.11-2
2023-02-09 05:39:02 status half-installed tk8.6-dev:amd64 8.6.11-2
2023-02-09 05:39:02 status unpacked tk8.6-dev:amd64 8.6.11-2
2023-02-09 05:39:02 install tk-dev:amd64 <none> 8.6.11+1
2023-02-09 05:39:02 status half-installed tk-dev:amd64 8.6.11+1
2023-02-09 05:39:02 status unpacked tk-dev:amd64 8.6.11+1
2023-02-09 05:39:02 startup packages configure
2023-02-09 05:39:02 configure libksba8:amd64 1.5.0-3+deb11u2 <none>
2023-02-09 05:39:02 status unpacked libksba8:amd64 1.5.0-3+deb11u2
2023-02-09 05:39:02 status half-configured libksba8:amd64 1.5.0-3+deb11u2
2023-02-09 05:39:02 status installed libksba8:amd64 1.5.0-3+deb11u2
2023-02-09 05:39:02 configure libexpat1:amd64 2.2.10-2+deb11u5 <none>
2023-02-09 05:39:02 status unpacked libexpat1:amd64 2.2.10-2+deb11u5
2023-02-09 05:39:02 status half-configured libexpat1:amd64 2.2.10-2+deb11u5
2023-02-09 05:39:02 status installed libexpat1:amd64 2.2.10-2+deb11u5
2023-02-09 05:39:02 configure libxau6:amd64 1:1.0.9-1 <none>
2023-02-09 05:39:02 status unpacked libxau6:amd64 1:1.0.9-1
2023-02-09 05:39:02 status half-configured libxau6:amd64 1:1.0.9-1
2023-02-09 05:39:02 status installed libxau6:amd64 1:1.0.9-1
2023-02-09 05:39:02 configure libpsl5:amd64 0.21.0-1.2 <none>
2023-02-09 05:39:02 status unpacked libpsl5:amd64 0.21.0-1.2
2023-02-09 05:39:02 status half-configured libpsl5:amd64 0.21.0-1.2
2023-02-09 05:39:02 status installed libpsl5:amd64 0.21.0-1.2
2023-02-09 05:39:02 configure wget:amd64 1.21-1+deb11u1 <none>
2023-02-09 05:39:02 status unpacked wget:amd64 1.21-1+deb11u1
2023-02-09 05:39:02 status half-configured wget:amd64 1.21-1+deb11u1
2023-02-09 05:39:02 status installed wget:amd64 1.21-1+deb11u1
2023-02-09 05:39:02 configure libglib2.0-0:amd64 2.66.8-1 <none>
2023-02-09 05:39:02 status unpacked libglib2.0-0:amd64 2.66.8-1
2023-02-09 05:39:02 status half-configured libglib2.0-0:amd64 2.66.8-1
2023-02-09 05:39:02 status installed libglib2.0-0:amd64 2.66.8-1
2023-02-09 05:39:02 configure perl-modules-5.32:all 5.32.1-4+deb11u2 <none>
2023-02-09 05:39:02 status unpacked perl-modules-5.32:all 5.32.1-4+deb11u2
2023-02-09 05:39:02 status half-configured perl-modules-5.32:all 5.32.1-4+deb11u2
2023-02-09 05:39:02 status installed perl-modules-5.32:all 5.32.1-4+deb11u2
2023-02-09 05:39:02 configure libbrotli1:amd64 1.0.9-2+b2 <none>
2023-02-09 05:39:02 status unpacked libbrotli1:amd64 1.0.9-2+b2
2023-02-09 05:39:02 status half-configured libbrotli1:amd64 1.0.9-2+b2
2023-02-09 05:39:02 status installed libbrotli1:amd64 1.0.9-2+b2
2023-02-09 05:39:02 configure libsqlite3-0:amd64 3.34.1-3 <none>
2023-02-09 05:39:02 status unpacked libsqlite3-0:amd64 3.34.1-3
2023-02-09 05:39:02 status half-configured libsqlite3-0:amd64 3.34.1-3
2023-02-09 05:39:02 status installed libsqlite3-0:amd64 3.34.1-3
2023-02-09 05:39:02 configure binutils-common:amd64 2.35.2-2 <none>
2023-02-09 05:39:02 status unpacked binutils-common:amd64 2.35.2-2
2023-02-09 05:39:02 status half-configured binutils-common:amd64 2.35.2-2
2023-02-09 05:39:02 status installed binutils-common:amd64 2.35.2-2
2023-02-09 05:39:02 configure x11-common:all 1:7.7+22 <none>
2023-02-09 05:39:02 status unpacked x11-common:all 1:7.7+22
2023-02-09 05:39:02 status half-configured x11-common:all 1:7.7+22
2023-02-09 05:39:02 status installed x11-common:all 1:7.7+22
2023-02-09 05:39:02 configure linux-libc-dev:amd64 5.10.162-1 <none>
2023-02-09 05:39:02 status unpacked linux-libc-dev:amd64 5.10.162-1
2023-02-09 05:39:02 status half-configured linux-libc-dev:amd64 5.10.162-1
2023-02-09 05:39:02 status installed linux-libc-dev:amd64 5.10.162-1
2023-02-09 05:39:02 configure libctf-nobfd0:amd64 2.35.2-2 <none>
2023-02-09 05:39:02 status unpacked libctf-nobfd0:amd64 2.35.2-2
2023-02-09 05:39:02 status half-configured libctf-nobfd0:amd64 2.35.2-2
2023-02-09 05:39:02 status installed libctf-nobfd0:amd64 2.35.2-2
2023-02-09 05:39:02 configure libnpth0:amd64 1.6-3 <none>
2023-02-09 05:39:02 status unpacked libnpth0:amd64 1.6-3
2023-02-09 05:39:02 status half-configured libnpth0:amd64 1.6-3
2023-02-09 05:39:02 status installed libnpth0:amd64 1.6-3
2023-02-09 05:39:02 configure libassuan0:amd64 2.5.3-7.1 <none>
2023-02-09 05:39:02 status unpacked libassuan0:amd64 2.5.3-7.1
2023-02-09 05:39:02 status half-configured libassuan0:amd64 2.5.3-7.1
2023-02-09 05:39:02 status installed libassuan0:amd64 2.5.3-7.1
2023-02-09 05:39:02 configure libgomp1:amd64 10.2.1-6 <none>
2023-02-09 05:39:02 status unpacked libgomp1:amd64 10.2.1-6
2023-02-09 05:39:02 status half-configured libgomp1:amd64 10.2.1-6
2023-02-09 05:39:02 status installed libgomp1:amd64 10.2.1-6
2023-02-09 05:39:02 configure bzip2:amd64 1.0.8-4 <none>
2023-02-09 05:39:02 status unpacked bzip2:amd64 1.0.8-4
2023-02-09 05:39:02 status half-configured bzip2:amd64 1.0.8-4
2023-02-09 05:39:02 status installed bzip2:amd64 1.0.8-4
2023-02-09 05:39:02 configure libffi-dev:amd64 3.3-6 <none>
2023-02-09 05:39:02 status unpacked libffi-dev:amd64 3.3-6
2023-02-09 05:39:02 status half-configured libffi-dev:amd64 3.3-6
2023-02-09 05:39:02 status installed libffi-dev:amd64 3.3-6
2023-02-09 05:39:02 configure libpthread-stubs0-dev:amd64 0.4-1 <none>
2023-02-09 05:39:02 status unpacked libpthread-stubs0-dev:amd64 0.4-1
2023-02-09 05:39:03 status half-configured libpthread-stubs0-dev:amd64 0.4-1
2023-02-09 05:39:03 status installed libpthread-stubs0-dev:amd64 0.4-1
2023-02-09 05:39:03 configure libasan6:amd64 10.2.1-6 <none>
2023-02-09 05:39:03 status unpacked libasan6:amd64 10.2.1-6
2023-02-09 05:39:03 status half-configured libasan6:amd64 10.2.1-6
2023-02-09 05:39:03 status installed libasan6:amd64 10.2.1-6
2023-02-09 05:39:03 configure libsasl2-modules-db:amd64 2.1.27+dfsg-2.1+deb11u1 <none>
2023-02-09 05:39:03 status unpacked libsasl2-modules-db:amd64 2.1.27+dfsg-2.1+deb11u1
2023-02-09 05:39:03 status half-configured libsasl2-modules-db:amd64 2.1.27+dfsg-2.1+deb11u1
2023-02-09 05:39:03 status installed libsasl2-modules-db:amd64 2.1.27+dfsg-2.1+deb11u1
2023-02-09 05:39:03 configure xtrans-dev:all 1.4.0-1 <none>
2023-02-09 05:39:03 status unpacked xtrans-dev:all 1.4.0-1
2023-02-09 05:39:03 status half-configured xtrans-dev:all 1.4.0-1
2023-02-09 05:39:03 status installed xtrans-dev:all 1.4.0-1
2023-02-09 05:39:03 configure libtirpc-dev:amd64 1.3.1-1+deb11u1 <none>
2023-02-09 05:39:03 status unpacked libtirpc-dev:amd64 1.3.1-1+deb11u1
2023-02-09 05:39:03 status half-configured libtirpc-dev:amd64 1.3.1-1+deb11u1
2023-02-09 05:39:03 status installed libtirpc-dev:amd64 1.3.1-1+deb11u1
2023-02-09 05:39:03 configure libx11-data:all 2:1.7.2-1 <none>
2023-02-09 05:39:03 status unpacked libx11-data:all 2:1.7.2-1
2023-02-09 05:39:03 status half-configured libx11-data:all 2:1.7.2-1
2023-02-09 05:39:03 status installed libx11-data:all 2:1.7.2-1
2023-02-09 05:39:03 configure make:amd64 4.3-4.1 <none>
2023-02-09 05:39:03 status unpacked make:amd64 4.3-4.1
2023-02-09 05:39:03 status half-configured make:amd64 4.3-4.1
2023-02-09 05:39:03 status installed make:amd64 4.3-4.1
2023-02-09 05:39:03 configure libmpfr6:amd64 4.1.0-3 <none>
2023-02-09 05:39:03 status unpacked libmpfr6:amd64 4.1.0-3
2023-02-09 05:39:03 status half-configured libmpfr6:amd64 4.1.0-3
2023-02-09 05:39:03 status installed libmpfr6:amd64 4.1.0-3
2023-02-09 05:39:03 configure gnupg-l10n:all 2.2.27-2+deb11u2 <none>
2023-02-09 05:39:03 status unpacked gnupg-l10n:all 2.2.27-2+deb11u2
2023-02-09 05:39:03 status half-configured gnupg-l10n:all 2.2.27-2+deb11u2
2023-02-09 05:39:03 status installed gnupg-l10n:all 2.2.27-2+deb11u2
2023-02-09 05:39:03 configure libncurses6:amd64 6.2+20201114-2 <none>
2023-02-09 05:39:03 status unpacked libncurses6:amd64 6.2+20201114-2
2023-02-09 05:39:03 status half-configured libncurses6:amd64 6.2+20201114-2
2023-02-09 05:39:03 status installed libncurses6:amd64 6.2+20201114-2
2023-02-09 05:39:03 configure xz-utils:amd64 5.2.5-2.1~deb11u1 <none>
2023-02-09 05:39:03 status unpacked xz-utils:amd64 5.2.5-2.1~deb11u1
2023-02-09 05:39:03 status half-configured xz-utils:amd64 5.2.5-2.1~deb11u1
2023-02-09 05:39:03 status installed xz-utils:amd64 5.2.5-2.1~deb11u1
2023-02-09 05:39:03 configure libquadmath0:amd64 10.2.1-6 <none>
2023-02-09 05:39:03 status unpacked libquadmath0:amd64 10.2.1-6
2023-02-09 05:39:03 status half-configured libquadmath0:amd64 10.2.1-6
2023-02-09 05:39:03 status installed libquadmath0:amd64 10.2.1-6
2023-02-09 05:39:03 configure libssl-dev:amd64 1.1.1n-0+deb11u4 <none>
2023-02-09 05:39:03 status unpacked libssl-dev:amd64 1.1.1n-0+deb11u4
2023-02-09 05:39:03 status half-configured libssl-dev:amd64 1.1.1n-0+deb11u4
2023-02-09 05:39:03 status installed libssl-dev:amd64 1.1.1n-0+deb11u4
2023-02-09 05:39:03 configure libpng16-16:amd64 1.6.37-3 <none>
2023-02-09 05:39:03 status unpacked libpng16-16:amd64 1.6.37-3
2023-02-09 05:39:03 status half-configured libpng16-16:amd64 1.6.37-3
2023-02-09 05:39:03 status installed libpng16-16:amd64 1.6.37-3
2023-02-09 05:39:03 configure libmpc3:amd64 1.2.0-1 <none>
2023-02-09 05:39:03 status unpacked libmpc3:amd64 1.2.0-1
2023-02-09 05:39:03 status half-configured libmpc3:amd64 1.2.0-1
2023-02-09 05:39:03 status installed libmpc3:amd64 1.2.0-1
2023-02-09 05:39:03 configure libatomic1:amd64 10.2.1-6 <none>
2023-02-09 05:39:03 status unpacked libatomic1:amd64 10.2.1-6
2023-02-09 05:39:03 status half-configured libatomic1:amd64 10.2.1-6
2023-02-09 05:39:03 status installed libatomic1:amd64 10.2.1-6
2023-02-09 05:39:03 configure patch:amd64 2.7.6-7 <none>
2023-02-09 05:39:03 status unpacked patch:amd64 2.7.6-7
2023-02-09 05:39:03 status half-configured patch:amd64 2.7.6-7
2023-02-09 05:39:03 status installed patch:amd64 2.7.6-7
2023-02-09 05:39:03 configure libtcl8.6:amd64 8.6.11+dfsg-1 <none>
2023-02-09 05:39:03 status unpacked libtcl8.6:amd64 8.6.11+dfsg-1
2023-02-09 05:39:03 status half-configured libtcl8.6:amd64 8.6.11+dfsg-1
2023-02-09 05:39:03 status installed libtcl8.6:amd64 8.6.11+dfsg-1
2023-02-09 05:39:03 configure fonts-dejavu-core:all 2.37-2 <none>
2023-02-09 05:39:03 status unpacked fonts-dejavu-core:all 2.37-2
2023-02-09 05:39:03 status half-configured fonts-dejavu-core:all 2.37-2
2023-02-09 05:39:03 status installed fonts-dejavu-core:all 2.37-2
2023-02-09 05:39:03 configure libncursesw6:amd64 6.2+20201114-2 <none>
2023-02-09 05:39:03 status unpacked libncursesw6:amd64 6.2+20201114-2
2023-02-09 05:39:03 status half-configured libncursesw6:amd64 6.2+20201114-2
2023-02-09 05:39:03 status installed libncursesw6:amd64 6.2+20201114-2
2023-02-09 05:39:03 configure libsasl2-2:amd64 2.1.27+dfsg-2.1+deb11u1 <none>
2023-02-09 05:39:03 status unpacked libsasl2-2:amd64 2.1.27+dfsg-2.1+deb11u1
2023-02-09 05:39:03 status half-configured libsasl2-2:amd64 2.1.27+dfsg-2.1+deb11u1
2023-02-09 05:39:03 status installed libsasl2-2:amd64 2.1.27+dfsg-2.1+deb11u1
2023-02-09 05:39:03 configure liblzma-dev:amd64 5.2.5-2.1~deb11u1 <none>
2023-02-09 05:39:03 status unpacked liblzma-dev:amd64 5.2.5-2.1~deb11u1
2023-02-09 05:39:03 status half-configured liblzma-dev:amd64 5.2.5-2.1~deb11u1
2023-02-09 05:39:03 status installed liblzma-dev:amd64 5.2.5-2.1~deb11u1
2023-02-09 05:39:03 configure libubsan1:amd64 10.2.1-6 <none>
2023-02-09 05:39:03 status unpacked libubsan1:amd64 10.2.1-6
2023-02-09 05:39:03 status half-configured libubsan1:amd64 10.2.1-6
2023-02-09 05:39:03 status installed libubsan1:amd64 10.2.1-6
2023-02-09 05:39:03 configure libmd0:amd64 1.0.3-3 <none>
2023-02-09 05:39:03 status unpacked libmd0:amd64 1.0.3-3
2023-02-09 05:39:03 status half-configured libmd0:amd64 1.0.3-3
2023-02-09 05:39:03 status installed libmd0:amd64 1.0.3-3
2023-02-09 05:39:03 configure libnsl-dev:amd64 1.3.0-2 <none>
2023-02-09 05:39:03 status unpacked libnsl-dev:amd64 1.3.0-2
2023-02-09 05:39:03 status half-configured libnsl-dev:amd64 1.3.0-2
2023-02-09 05:39:03 status installed libnsl-dev:amd64 1.3.0-2
2023-02-09 05:39:03 configure sensible-utils:all 0.0.14 <none>
2023-02-09 05:39:03 status unpacked sensible-utils:all 0.0.14
2023-02-09 05:39:03 status half-configured sensible-utils:all 0.0.14
2023-02-09 05:39:03 status installed sensible-utils:all 0.0.14
2023-02-09 05:39:03 configure libbluetooth3:amd64 5.55-3.1 <none>
2023-02-09 05:39:03 status unpacked libbluetooth3:amd64 5.55-3.1
2023-02-09 05:39:03 status half-configured libbluetooth3:amd64 5.55-3.1
2023-02-09 05:39:03 status installed libbluetooth3:amd64 5.55-3.1
2023-02-09 05:39:03 configure libcrypt-dev:amd64 1:4.4.18-4 <none>
2023-02-09 05:39:03 status unpacked libcrypt-dev:amd64 1:4.4.18-4
2023-02-09 05:39:03 status half-configured libcrypt-dev:amd64 1:4.4.18-4
2023-02-09 05:39:03 status installed libcrypt-dev:amd64 1:4.4.18-4
2023-02-09 05:39:03 configure xorg-sgml-doctools:all 1:1.11-1.1 <none>
2023-02-09 05:39:03 status unpacked xorg-sgml-doctools:all 1:1.11-1.1
2023-02-09 05:39:03 status half-configured xorg-sgml-doctools:all 1:1.11-1.1
2023-02-09 05:39:03 status installed xorg-sgml-doctools:all 1:1.11-1.1
2023-02-09 05:39:03 configure libbinutils:amd64 2.35.2-2 <none>
2023-02-09 05:39:03 status unpacked libbinutils:amd64 2.35.2-2
2023-02-09 05:39:03 status half-configured libbinutils:amd64 2.35.2-2
2023-02-09 05:39:03 status installed libbinutils:amd64 2.35.2-2
2023-02-09 05:39:03 configure libisl23:amd64 0.23-1 <none>
2023-02-09 05:39:03 status unpacked libisl23:amd64 0.23-1
2023-02-09 05:39:03 status half-configured libisl23:amd64 0.23-1
2023-02-09 05:39:03 status installed libisl23:amd64 0.23-1
2023-02-09 05:39:03 configure libc-dev-bin:amd64 2.31-13+deb11u5 <none>
2023-02-09 05:39:03 status unpacked libc-dev-bin:amd64 2.31-13+deb11u5
2023-02-09 05:39:03 status half-configured libc-dev-bin:amd64 2.31-13+deb11u5
2023-02-09 05:39:03 status installed libc-dev-bin:amd64 2.31-13+deb11u5
2023-02-09 05:39:03 configure libbsd0:amd64 0.11.3-1 <none>
2023-02-09 05:39:03 status unpacked libbsd0:amd64 0.11.3-1
2023-02-09 05:39:03 status half-configured libbsd0:amd64 0.11.3-1
2023-02-09 05:39:03 status installed libbsd0:amd64 0.11.3-1
2023-02-09 05:39:03 configure readline-common:all 8.1-1 <none>
2023-02-09 05:39:03 status unpacked readline-common:all 8.1-1
2023-02-09 05:39:03 status half-configured readline-common:all 8.1-1
2023-02-09 05:39:03 status installed readline-common:all 8.1-1
2023-02-09 05:39:03 configure libcc1-0:amd64 10.2.1-6 <none>
2023-02-09 05:39:03 status unpacked libcc1-0:amd64 10.2.1-6
2023-02-09 05:39:03 status half-configured libcc1-0:amd64 10.2.1-6
2023-02-09 05:39:03 status installed libcc1-0:amd64 10.2.1-6
2023-02-09 05:39:03 configure libbrotli-dev:amd64 1.0.9-2+b2 <none>
2023-02-09 05:39:03 status unpacked libbrotli-dev:amd64 1.0.9-2+b2
2023-02-09 05:39:03 status half-configured libbrotli-dev:amd64 1.0.9-2+b2
2023-02-09 05:39:03 status installed libbrotli-dev:amd64 1.0.9-2+b2
2023-02-09 05:39:03 configure liblsan0:amd64 10.2.1-6 <none>
2023-02-09 05:39:03 status unpacked liblsan0:amd64 10.2.1-6
2023-02-09 05:39:03 status half-configured liblsan0:amd64 10.2.1-6
2023-02-09 05:39:03 status installed liblsan0:amd64 10.2.1-6
2023-02-09 05:39:03 configure cpp-10:amd64 10.2.1-6 <none>
2023-02-09 05:39:03 status unpacked cpp-10:amd64 10.2.1-6
2023-02-09 05:39:03 status half-configured cpp-10:amd64 10.2.1-6
2023-02-09 05:39:03 status installed cpp-10:amd64 10.2.1-6
2023-02-09 05:39:03 configure libitm1:amd64 10.2.1-6 <none>
2023-02-09 05:39:03 status unpacked libitm1:amd64 10.2.1-6
2023-02-09 05:39:03 status half-configured libitm1:amd64 10.2.1-6
2023-02-09 05:39:03 status installed libitm1:amd64 10.2.1-6
2023-02-09 05:39:03 configure libgdbm6:amd64 1.19-2 <none>
2023-02-09 05:39:03 status unpacked libgdbm6:amd64 1.19-2
2023-02-09 05:39:03 status half-configured libgdbm6:amd64 1.19-2
2023-02-09 05:39:03 status installed libgdbm6:amd64 1.19-2
2023-02-09 05:39:03 configure libtsan0:amd64 10.2.1-6 <none>
2023-02-09 05:39:03 status unpacked libtsan0:amd64 10.2.1-6
2023-02-09 05:39:03 status half-configured libtsan0:amd64 10.2.1-6
2023-02-09 05:39:03 status installed libtsan0:amd64 10.2.1-6
2023-02-09 05:39:03 configure libctf0:amd64 2.35.2-2 <none>
2023-02-09 05:39:03 status unpacked libctf0:amd64 2.35.2-2
2023-02-09 05:39:03 status half-configured libctf0:amd64 2.35.2-2
2023-02-09 05:39:03 status installed libctf0:amd64 2.35.2-2
2023-02-09 05:39:03 configure pinentry-curses:amd64 1.1.0-4 <none>
2023-02-09 05:39:03 status unpacked pinentry-curses:amd64 1.1.0-4
2023-02-09 05:39:03 status half-configured pinentry-curses:amd64 1.1.0-4
2023-02-09 05:39:03 status installed pinentry-curses:amd64 1.1.0-4
2023-02-09 05:39:03 configure x11proto-dev:all 2020.1-1 <none>
2023-02-09 05:39:03 status unpacked x11proto-dev:all 2020.1-1
2023-02-09 05:39:03 status half-configured x11proto-dev:all 2020.1-1
2023-02-09 05:39:03 status installed x11proto-dev:all 2020.1-1
2023-02-09 05:39:03 configure libxdmcp6:amd64 1:1.1.2-3 <none>
2023-02-09 05:39:03 status unpacked libxdmcp6:amd64 1:1.1.2-3
2023-02-09 05:39:03 status half-configured libxdmcp6:amd64 1:1.1.2-3
2023-02-09 05:39:03 status installed libxdmcp6:amd64 1:1.1.2-3
2023-02-09 05:39:03 configure tcl8.6:amd64 8.6.11+dfsg-1 <none>
2023-02-09 05:39:03 status unpacked tcl8.6:amd64 8.6.11+dfsg-1
2023-02-09 05:39:03 status half-configured tcl8.6:amd64 8.6.11+dfsg-1
2023-02-09 05:39:03 status installed tcl8.6:amd64 8.6.11+dfsg-1
2023-02-09 05:39:03 configure libxcb1:amd64 1.14-3 <none>
2023-02-09 05:39:03 status unpacked libxcb1:amd64 1.14-3
2023-02-09 05:39:03 status half-configured libxcb1:amd64 1.14-3
2023-02-09 05:39:03 status installed libxcb1:amd64 1.14-3
2023-02-09 05:39:03 configure libxau-dev:amd64 1:1.0.9-1 <none>
2023-02-09 05:39:03 status unpacked libxau-dev:amd64 1:1.0.9-1
2023-02-09 05:39:03 status half-configured libxau-dev:amd64 1:1.0.9-1
2023-02-09 05:39:03 status installed libxau-dev:amd64 1:1.0.9-1
2023-02-09 05:39:03 configure libgcc-10-dev:amd64 10.2.1-6 <none>
2023-02-09 05:39:03 status unpacked libgcc-10-dev:amd64 10.2.1-6
2023-02-09 05:39:03 status half-configured libgcc-10-dev:amd64 10.2.1-6
2023-02-09 05:39:03 status installed libgcc-10-dev:amd64 10.2.1-6
2023-02-09 05:39:03 configure libreadline8:amd64 8.1-1 <none>
2023-02-09 05:39:03 status unpacked libreadline8:amd64 8.1-1
2023-02-09 05:39:03 status half-configured libreadline8:amd64 8.1-1
2023-02-09 05:39:03 status installed libreadline8:amd64 8.1-1
2023-02-09 05:39:03 configure libldap-2.4-2:amd64 2.4.57+dfsg-3+deb11u1 <none>
2023-02-09 05:39:03 status unpacked libldap-2.4-2:amd64 2.4.57+dfsg-3+deb11u1
2023-02-09 05:39:03 status half-configured libldap-2.4-2:amd64 2.4.57+dfsg-3+deb11u1
2023-02-09 05:39:03 status installed libldap-2.4-2:amd64 2.4.57+dfsg-3+deb11u1
2023-02-09 05:39:03 configure libxdmcp-dev:amd64 1:1.1.2-3 <none>
2023-02-09 05:39:03 status unpacked libxdmcp-dev:amd64 1:1.1.2-3
2023-02-09 05:39:03 status half-configured libxdmcp-dev:amd64 1:1.1.2-3
2023-02-09 05:39:03 status installed libxdmcp-dev:amd64 1:1.1.2-3
2023-02-09 05:39:03 configure libfreetype6:amd64 2.10.4+dfsg-1+deb11u1 <none>
2023-02-09 05:39:03 status unpacked libfreetype6:amd64 2.10.4+dfsg-1+deb11u1
2023-02-09 05:39:03 status half-configured libfreetype6:amd64 2.10.4+dfsg-1+deb11u1
2023-02-09 05:39:03 status installed libfreetype6:amd64 2.10.4+dfsg-1+deb11u1
2023-02-09 05:39:03 configure x11proto-core-dev:all 2020.1-1 <none>
2023-02-09 05:39:03 status unpacked x11proto-core-dev:all 2020.1-1
2023-02-09 05:39:03 status half-configured x11proto-core-dev:all 2020.1-1
2023-02-09 05:39:03 status installed x11proto-core-dev:all 2020.1-1
2023-02-09 05:39:03 configure libgdbm-compat4:amd64 1.19-2 <none>
2023-02-09 05:39:03 status unpacked libgdbm-compat4:amd64 1.19-2
2023-02-09 05:39:03 status half-configured libgdbm-compat4:amd64 1.19-2
2023-02-09 05:39:03 status installed libgdbm-compat4:amd64 1.19-2
2023-02-09 05:39:03 configure ucf:all 3.0043 <none>
2023-02-09 05:39:03 status unpacked ucf:all 3.0043
2023-02-09 05:39:03 status half-configured ucf:all 3.0043
2023-02-09 05:39:03 status installed ucf:all 3.0043
2023-02-09 05:39:03 configure libperl5.32:amd64 5.32.1-4+deb11u2 <none>
2023-02-09 05:39:03 status unpacked libperl5.32:amd64 5.32.1-4+deb11u2
2023-02-09 05:39:03 status half-configured libperl5.32:amd64 5.32.1-4+deb11u2
2023-02-09 05:39:03 status installed libperl5.32:amd64 5.32.1-4+deb11u2
2023-02-09 05:39:03 configure x11proto-xext-dev:all 2020.1-1 <none>
2023-02-09 05:39:03 status unpacked x11proto-xext-dev:all 2020.1-1
2023-02-09 05:39:03 status half-configured x11proto-xext-dev:all 2020.1-1
